total_loss,rec_loss,z_kl_loss,s_kl_loss,epoch,step
705.9078979492188,347.3206787109375,3777.40283203125,624.09716796875,6,5649
768.9557495117188,378.7766418457031,3770.87060546875,635.9655151367188,6,5699
787.261474609375,387.99981689453125,3581.153564453125,640.056640625,6,5749
800.3841552734375,394.56683349609375,3749.149169921875,625.1102294921875,6,5799
813.1715087890625,401.2271423339844,3422.25,607.9163818359375,6,5849
755.253662109375,371.90350341796875,3772.192626953125,639.5375366210938,6,5899
914.4985961914062,450.64813232421875,4047.784423828125,653.8937377929688,7,5949
694.8682250976562,340.77734375,4314.19970703125,642.8079223632812,7,5999
741.8739013671875,364.58660888671875,3819.78173828125,634.3519287109375,7,6049
789.6241455078125,388.7783203125,3419.762939453125,617.6971435546875,7,6099
694.4362182617188,341.28839111328125,3202.970947265625,618.319580078125,7,6149
768.0505981445312,378.1451416015625,3315.59228515625,603.19384765625,7,6199
696.329833984375,342.2476501464844,3415.25244140625,601.377197265625,7,6249
746.6751708984375,367.6082763671875,3399.3955078125,575.6585693359375,7,6299
737.1519775390625,362.6136779785156,3445.677978515625,605.6387939453125,7,6349
845.8330078125,416.9691162109375,3280.674560546875,615.2903442382812,7,6399
776.8011474609375,382.4068908691406,3719.823974609375,590.5377197265625,7,6449
875.4781494140625,431.3381042480469,3857.82666015625,638.8621215820312,7,6499
769.5791625976562,378.92047119140625,3306.4580078125,602.267578125,7,6549
915.2066650390625,451.3939514160156,3788.465087890625,616.450439453125,7,6599
720.6007690429688,354.5848388671875,3299.81982421875,580.8064575195312,7,6649
876.0784912109375,431.681640625,3911.692138671875,628.82373046875,7,6699
771.9923095703125,380.2391357421875,3008.251708984375,607.5575561523438,7,6749
768.4300537109375,377.44720458984375,3846.169921875,605.5925903320312,8,6799
745.5452270507812,366.3431091308594,3527.283203125,583.23193359375,8,6849
754.19140625,371.03106689453125,2772.91552734375,584.7734375,8,6899
811.9074096679688,399.4296875,3945.56982421875,568.9060668945312,8,6949
717.61767578125,352.30413818359375,3676.1513671875,583.3291015625,8,6999
733.2652587890625,360.25738525390625,3454.712890625,580.9859008789062,8,7049
692.3340454101562,339.76904296875,3541.65673828125,578.3925170898438,8,7099
754.0204467773438,370.7032470703125,3403.112548828125,575.675537109375,8,7149
746.1023559570312,366.84686279296875,3450.59521484375,559.8743896484375,8,7199
766.6282958984375,376.91888427734375,3130.64453125,603.745849609375,8,7249
759.6121826171875,373.28076171875,3589.447265625,591.322998046875,8,7299
732.578125,360.4065246582031,3034.84619140625,545.638671875,8,7349
908.0078735351562,447.2527160644531,3700.936767578125,612.593505859375,8,7399
700.737548828125,344.0899658203125,3374.71484375,573.932373046875,8,7449
682.5767211914062,335.06158447265625,3161.08642578125,580.77978515625,8,7499
767.0873413085938,377.2103576660156,3310.56689453125,584.756591796875,8,7549
861.901123046875,424.2916259765625,3125.401611328125,566.2467651367188,9,7599
785.40283203125,386.0812683105469,3435.84814453125,544.6903076171875,9,7649
772.697021484375,379.56353759765625,3463.94921875,561.4456787109375,9,7699
799.7017211914062,393.2559814453125,3130.5576171875,558.84326171875,9,7749
770.30078125,378.2063903808594,3654.54150390625,568.5242919921875,9,7799
685.0011596679688,336.1955261230469,2875.951904296875,540.7839965820312,9,7849
911.6035766601562,449.19732666015625,3283.92041015625,551.387939453125,9,7899
752.4521484375,369.646484375,3150.78955078125,556.0215454101562,9,7949
950.6801147460938,468.1583251953125,3818.22705078125,585.8475341796875,9,7999
806.8884887695312,396.65771484375,3069.54443359375,583.5314331054688,9,8049
914.9511108398438,450.6638488769531,3203.2373046875,578.89794921875,9,8099
753.2799682617188,370.19244384765625,3004.03125,549.5016479492188,9,8149
799.2688598632812,392.6780700683594,3320.02099609375,588.4833374023438,9,8199
740.8497924804688,363.45892333984375,3966.43505859375,553.6387329101562,9,8249
846.7883911132812,416.5789489746094,3710.937255859375,551.0875244140625,9,8299
786.585693359375,386.52880859375,3113.146484375,578.607177734375,9,8349
680.855224609375,334.0389404296875,3093.856201171875,537.9711303710938,9,8399
913.894775390625,372.9916687011719,3259.217041015625,537.6438598632812,9,8439
704.074462890625,344.81781005859375,3768.017578125,533.5416870117188,10,8449
708.6840209960938,347.45758056640625,3064.732177734375,535.2051391601562,10,8499
822.1986083984375,403.96551513671875,3412.31591796875,542.7640380859375,10,8549
735.7811889648438,360.7681884765625,3319.5986328125,546.2626342773438,10,8599
689.0927734375,337.478759765625,3502.16064453125,531.6560668945312,10,8649
843.5591430664062,414.79644775390625,3403.026123046875,528.1622314453125,10,8699
835.857666015625,410.884033203125,3419.308837890625,533.51513671875,10,8749
764.0104370117188,375.16851806640625,3062.525146484375,530.54541015625,10,8799
675.0517578125,330.98748779296875,2892.150634765625,509.2308654785156,10,8849
747.45703125,366.7815856933594,2957.44482421875,546.8199462890625,10,8899
738.26416015625,362.15264892578125,3147.04931640625,540.5902099609375,10,8949
849.9451904296875,417.80865478515625,3830.050048828125,524.8897705078125,10,8999
739.8388671875,363.29095458984375,3240.98876953125,500.79815673828125,10,9049
713.8328857421875,350.0331115722656,2991.76025390625,538.745361328125,10,9099
799.4766845703125,392.75537109375,3363.679443359375,530.1124267578125,10,9149
736.5922241210938,361.172119140625,3345.108154296875,545.143310546875,10,9199
699.8292236328125,343.04803466796875,3141.712158203125,529.5709228515625,10,9249
919.1830444335938,451.9124755859375,3394.61865234375,543.7968139648438,11,9299
736.6962890625,361.26641845703125,3300.31787109375,493.7812194824219,11,9349
816.1253662109375,400.7324523925781,3144.03466796875,523.474853515625,11,9399
690.2863159179688,337.77386474609375,3600.357421875,506.2827453613281,11,9449
815.8111572265625,400.031494140625,3533.66455078125,555.202392578125,11,9499
761.3688354492188,373.173095703125,3214.7275390625,536.7239990234375,11,9549
758.9732666015625,372.4763488769531,2997.04248046875,501.06744384765625,11,9599
821.6732788085938,403.68585205078125,3230.94189453125,503.2098388671875,11,9649
846.9104614257812,415.74237060546875,3349.52197265625,548.917236328125,11,9699
699.0213012695312,342.32452392578125,3206.9853515625,507.5134582519531,11,9749
754.4613647460938,370.09490966796875,3455.26953125,491.64886474609375,11,9799
748.835205078125,367.186279296875,3091.27490234375,516.881103515625,11,9849
793.61669921875,389.3472900390625,3094.37451171875,537.6266479492188,11,9899
799.5916137695312,392.18310546875,3662.4140625,525.590576171875,11,9949
742.723876953125,363.8311767578125,3542.908935546875,523.572265625,11,9999
872.3781127929688,428.5704345703125,3648.6669921875,526.7530517578125,11,10049
740.9173583984375,363.2435302734375,3386.513671875,501.989501953125,11,10099
776.7936401367188,380.6233825683594,3330.265380859375,509.024658203125,12,10149
777.4642944335938,381.0337829589844,3555.5625,493.3832702636719,12,10199
836.1396484375,410.4009704589844,2819.12060546875,521.60986328125,12,10249
797.7305297851562,391.2955322265625,3319.248779296875,492.509033203125,12,10299
824.566162109375,405.0003662109375,2663.798828125,495.90142822265625,12,10349
644.140625,314.8284606933594,3143.38427734375,472.5136413574219,12,10399
701.3438110351562,343.22552490234375,3259.09912109375,484.7356262207031,12,10449
773.4843139648438,379.281982421875,2795.013671875,505.22210693359375,12,10499
745.7014770507812,365.3504638671875,3484.134765625,479.84979248046875,12,10549
831.3162231445312,407.9703063964844,3325.2822265625,502.0987548828125,12,10599
693.8497314453125,339.61395263671875,3189.35205078125,476.3526916503906,12,10649
798.3307495117188,391.7745361328125,3176.62109375,483.54266357421875,12,10699
807.2123413085938,396.097412109375,3204.26708984375,492.2171630859375,12,10749
694.5905151367188,339.68475341796875,3219.044677734375,500.0823059082031,12,10799
695.7354736328125,340.21160888671875,3078.24658203125,509.7505187988281,12,10849
781.2992553710938,383.35614013671875,2625.283447265625,498.403076171875,12,10899
646.117431640625,315.1900939941406,3176.9755859375,523.344482421875,12,10949
695.2723999023438,339.8152160644531,3349.2001953125,472.79986572265625,13,10999
867.798095703125,425.8149108886719,3247.2041015625,496.9645690917969,13,11049
792.2894897460938,388.1815490722656,3458.0390625,479.5501708984375,13,11099
670.7281494140625,327.6122741699219,3444.794921875,463.8000793457031,13,11149
772.3822021484375,378.2828674316406,3765.29052734375,463.5048828125,13,11199
693.7461547851562,339.44927978515625,3035.50537109375,454.3110656738281,13,11249
779.1366577148438,381.2791748046875,3430.879638671875,505.6702575683594,13,11299
632.69189453125,308.80731201171875,2987.293212890625,464.99835205078125,13,11349
689.52783203125,337.3909606933594,3086.778564453125,448.42779541015625,13,11399
733.2150268554688,358.72943115234375,3565.635986328125,468.86712646484375,13,11449
655.1231079101562,320.34136962890625,3003.522216796875,439.8779296875,13,11499
736.49462890625,360.59967041015625,3159.5087890625,466.7605285644531,13,11549
687.958740234375,336.24151611328125,3271.3251953125,469.3995361328125,13,11599
680.129150390625,332.0791015625,3361.78759765625,484.9654541015625,13,11649
685.3010864257812,335.01922607421875,3016.982177734375,470.98828125,13,11699
727.431396484375,355.96112060546875,3508.072021484375,461.5810546875,13,11749
882.793212890625,433.73992919921875,3122.78466796875,468.86669921875,13,11799
787.6415405273438,385.99041748046875,3126.6220703125,447.6451721191406,14,11849
894.2070922851562,438.6389465332031,3615.576171875,475.48492431640625,14,11899
808.1904907226562,395.63800048828125,3358.287109375,484.15008544921875,14,11949
653.3634643554688,318.6920166015625,3429.996826171875,448.193115234375,14,11999
810.8804321289062,397.43450927734375,3462.28564453125,448.18414306640625,14,12049
696.660888671875,340.68994140625,2918.8232421875,441.506591796875,14,12099
758.5525512695312,370.9910583496094,3363.81005859375,471.6636047363281,14,12149
821.1499633789062,402.6180725097656,3329.406494140625,449.4422912597656,14,12199
709.4291381835938,346.7171630859375,3382.97216796875,450.4223937988281,14,12249
721.173583984375,352.6883239746094,3143.083740234375,451.92376708984375,14,12299
715.2133178710938,349.706298828125,3292.4443359375,446.72601318359375,14,12349
788.9251098632812,386.440185546875,3418.21484375,450.946533203125,14,12399
764.5843505859375,374.39892578125,2959.50927734375,458.10675048828125,14,12449
833.0626220703125,408.56451416015625,3165.84423828125,455.9921569824219,14,12499
683.0407104492188,333.82171630859375,2918.80859375,445.659423828125,14,12549
661.1697998046875,322.8460693359375,3183.69189453125,439.0700988769531,14,12599
789.89306640625,387.0198059082031,3193.072998046875,452.15679931640625,14,12649
811.2885131835938,358.3563232421875,3258.306884765625,449.67388916015625,14,12659
666.0657958984375,325.4635009765625,2983.36474609375,405.18182373046875,15,12699
624.7167358398438,304.4407958984375,2731.05810546875,436.8028564453125,15,12749
770.7501831054688,377.00439453125,3550.77734375,439.6872253417969,15,12799
705.0301513671875,344.22894287109375,3227.77734375,444.81512451171875,15,12849
773.944091796875,378.67388916015625,3331.348388671875,442.1644592285156,15,12899
744.5850219726562,364.3771057128906,3259.042724609375,419.0599365234375,15,12949
646.6591186523438,315.691650390625,2701.628173828125,419.1403503417969,15,12999
684.3756103515625,333.9329528808594,3564.5068359375,431.506591796875,15,13049
840.5625610351562,411.6386413574219,3689.06201171875,453.2056579589844,15,13099
643.2572631835938,313.601806640625,3280.07275390625,425.78466796875,15,13149
705.320068359375,344.40594482421875,3624.802978515625,429.445556640625,15,13199
698.2601928710938,340.9114990234375,3275.091552734375,438.737060546875,15,13249
682.8648071289062,333.4114990234375,3306.845703125,424.498779296875,15,13299
837.1431884765625,410.2069091796875,3286.745849609375,448.08709716796875,15,13349
875.9891357421875,429.6927490234375,3069.311279296875,451.1427307128906,15,13399
793.1777954101562,388.0651550292969,3685.620361328125,445.3958740234375,15,13449
714.4788208007812,348.6623229980469,3534.990234375,453.9731750488281,15,13499
742.4282836914062,362.57501220703125,3151.305419921875,441.46673583984375,16,13549
830.2027587890625,406.0653076171875,3923.700927734375,442.1387634277344,16,13599
693.0067749023438,337.96307373046875,3485.605712890625,424.8445739746094,16,13649
692.732421875,338.0912170410156,3287.291259765625,414.4584045410156,16,13699
692.3011474609375,337.58062744140625,3554.810546875,424.5332946777344,16,13749
734.1566772460938,358.6870422363281,3109.405517578125,427.2860412597656,16,13799
730.417236328125,356.9781494140625,3454.2275390625,406.4600830078125,16,13849
800.3605346679688,391.1941833496094,3928.6083984375,438.86126708984375,16,13899
765.3306274414062,373.8714599609375,3566.120849609375,438.1753845214844,16,13949
847.7230834960938,415.09765625,3381.78076171875,442.0626220703125,16,13999
680.6973266601562,332.1835021972656,2968.061767578125,417.57073974609375,16,14049
706.6875610351562,345.4046325683594,3077.62109375,400.0196533203125,16,14099
648.8563842773438,316.3587341308594,3210.9140625,403.99859619140625,16,14149
747.0797119140625,365.29974365234375,3523.42578125,404.9005126953125,16,14199
636.8758544921875,310.0677490234375,3413.063232421875,416.4770812988281,16,14249
650.2066040039062,316.7073974609375,3128.47607421875,426.9782409667969,16,14299
680.4505615234375,331.8825988769531,3099.590576171875,399.58123779296875,17,14349
696.2020263671875,339.4795227050781,3507.255859375,403.99090576171875,17,14399
770.1441040039062,376.0177307128906,3839.85400390625,419.66973876953125,17,14449
679.4100341796875,331.5325012207031,3211.40673828125,386.2822265625,17,14499
752.56201171875,367.6427001953125,3376.5361328125,408.82562255859375,17,14549
749.0762329101562,366.07733154296875,3318.60107421875,400.0880126953125,17,14599
781.4030151367188,381.865966796875,3592.39111328125,414.0791931152344,17,14649
622.4934692382812,302.8834228515625,3337.364501953125,393.8018493652344,17,14699
752.8355712890625,367.82794189453125,3412.19287109375,404.9273681640625,17,14749
828.896484375,405.81561279296875,3466.21533203125,405.85552978515625,17,14799
760.626708984375,371.9735107421875,3012.95361328125,401.96343994140625,17,14849
733.71142578125,358.0562744140625,3513.3935546875,414.28045654296875,17,14899
688.8302612304688,336.2900390625,2902.569091796875,392.576904296875,17,14949
686.2504272460938,334.6556091308594,3198.358154296875,404.14178466796875,17,14999
706.9187622070312,345.2167053222656,3330.06005859375,386.92041015625,17,15049
773.9076538085938,378.6219787597656,3115.765380859375,398.4687194824219,17,15099
773.1117553710938,377.75830078125,3470.75830078125,415.4229431152344,17,15149
683.6175537109375,333.11822509765625,3262.75244140625,392.17620849609375,18,15199
767.358154296875,374.9200134277344,3338.166748046875,393.8869934082031,18,15249
671.3327026367188,327.48468017578125,2995.67626953125,371.3236999511719,18,15299
658.4912109375,320.9967956542969,3071.978271484375,372.93548583984375,18,15349
737.274169921875,360.25555419921875,3058.140380859375,380.69195556640625,18,15399
720.5914306640625,351.64068603515625,3684.07421875,378.49884033203125,18,15449
784.9550170898438,383.8008728027344,3408.68408203125,387.3491516113281,18,15499
774.1878051757812,378.1685791015625,3727.48193359375,392.3101806640625,18,15549
742.9025268554688,362.7489013671875,3021.743408203125,399.5270690917969,18,15599
623.9308471679688,303.5689697265625,3214.21435546875,377.1850891113281,18,15649
747.020263671875,364.921630859375,3475.56689453125,380.59564208984375,18,15699
741.249755859375,361.9355163574219,3571.04931640625,383.54632568359375,18,15749
690.5891723632812,336.34112548828125,3750.62353515625,393.2314147949219,18,15799
763.8279418945312,373.5755920410156,3292.904296875,371.7735290527344,18,15849
770.9153442382812,376.62591552734375,3473.18603515625,394.1756591796875,18,15899
761.54345703125,371.91082763671875,3517.08056640625,394.575927734375,18,15949
664.9047241210938,324.2352294921875,3133.45703125,369.46636962890625,18,15999
820.4321899414062,401.1498107910156,4003.93408203125,371.80621337890625,19,16049
768.324951171875,374.60089111328125,4320.0830078125,389.55523681640625,19,16099
781.015625,381.8289794921875,3170.29296875,373.3526306152344,19,16149
730.3440551757812,355.9098815917969,3670.974853515625,390.87725830078125,19,16199
707.3722534179688,345.06298828125,3505.27001953125,361.6058654785156,19,16249
731.1524047851562,356.54742431640625,3745.04736328125,376.644287109375,19,16299
686.5842895507812,334.33154296875,3297.24853515625,384.8416748046875,19,16349
770.1602783203125,376.15472412109375,3344.64208984375,381.7411193847656,19,16399
705.9739379882812,343.6164245605469,3655.75341796875,396.9828796386719,19,16449
679.7793579101562,330.9476318359375,3816.452392578125,370.2003173828125,19,16499
679.9172973632812,331.3917236328125,3309.095458984375,363.8093566894531,19,16549
710.7384643554688,346.51214599609375,3546.1103515625,372.8451843261719,19,16599
658.639892578125,320.94415283203125,3378.839111328125,351.91357421875,19,16649
702.57421875,342.5137939453125,3189.407958984375,377.82220458984375,19,16699
779.0455932617188,380.26837158203125,3773.917236328125,387.7610168457031,19,16749
717.8295288085938,350.114990234375,3445.36279296875,372.4784851074219,19,16799
753.4772338867188,367.3812255859375,3614.56640625,397.3744201660156,19,16849
703.874267578125,344.8841247558594,3222.39208984375,355.76788330078125,19,16879
732.7642822265625,357.61767578125,3009.998779296875,362.97314453125,20,16899
623.9107055664062,303.32818603515625,3137.03662109375,352.93212890625,20,16949
709.2828369140625,345.193603515625,4044.7685546875,371.27166748046875,20,16999
729.647705078125,355.68182373046875,3489.330810546875,369.8678894042969,20,17049
742.579345703125,362.531494140625,3376.96484375,353.485595703125,20,17099
686.0426025390625,334.700927734375,3051.005859375,339.7423095703125,20,17149
691.5072021484375,336.68365478515625,3783.5263671875,358.9097900390625,20,17199
622.1708984375,302.7453918457031,2995.0693359375,342.126708984375,20,17249
712.211181640625,346.91748046875,3866.2109375,362.74993896484375,20,17299
739.8208618164062,360.84979248046875,3415.06884765625,367.65582275390625,20,17349
760.4574584960938,371.03765869140625,3732.178466796875,366.2497253417969,20,17399
614.7555541992188,298.60601806640625,3485.30419921875,351.455810546875,20,17449
683.0983276367188,332.9378662109375,3465.54248046875,343.9263916015625,20,17499
629.4083251953125,305.96636962890625,3663.653076171875,345.2989196777344,20,17549
691.3040161132812,337.1022644042969,3492.8115234375,340.1670837402344,20,17599
660.859375,321.24810791015625,3370.69921875,374.8112487792969,20,17649
645.2516479492188,314.14056396484375,3403.0810546875,339.18597412109375,20,17699
615.8709106445312,299.1396484375,3620.75,332.6407470703125,21,17749
749.1231079101562,365.72198486328125,3414.05126953125,339.6453552246094,21,17799
614.576416015625,298.5499267578125,3309.72314453125,337.3043212890625,21,17849
737.0972290039062,359.52581787109375,3529.471435546875,345.62237548828125,21,17899
750.6381225585938,366.50189208984375,3324.267822265625,340.7149658203125,21,17949
699.55859375,340.8473815917969,3633.9833984375,338.8057861328125,21,17999
719.2737426757812,350.67083740234375,3610.19775390625,340.998291015625,21,18049
644.0720825195312,313.6651306152344,3204.694091796875,322.31195068359375,21,18099
679.4957885742188,331.0567932128906,3666.66357421875,326.5592041015625,21,18149
659.8193359375,321.3782958984375,3794.520263671875,315.9109191894531,21,18199
691.257080078125,336.625244140625,4125.3388671875,330.5050354003906,21,18249
607.52099609375,295.0334167480469,3546.96142578125,331.12408447265625,21,18299
606.855712890625,295.4373779296875,3248.054443359375,303.16522216796875,21,18349
615.30908203125,298.81085205078125,3545.681640625,336.7084045410156,21,18399
625.390869140625,304.4412536621094,3067.623046875,320.0176696777344,21,18449
776.83056640625,379.11358642578125,3833.62841796875,351.6614990234375,21,18499
678.4947509765625,330.36175537109375,3610.30419921875,337.16546630859375,21,18549
725.4498291015625,354.0782775878906,3480.306640625,313.93212890625,22,18599
693.6322631835938,337.7869873046875,3497.3056640625,330.9314880371094,22,18649
645.312744140625,313.93682861328125,3390.9443359375,319.2757873535156,22,18699
772.8623657226562,377.44091796875,3865.55712890625,320.79461669921875,22,18749
602.8749389648438,293.2498779296875,3039.250732421875,303.08917236328125,22,18799
679.1680908203125,330.5162658691406,3706.22900390625,327.9395751953125,22,18849
765.16064453125,373.51104736328125,3529.62109375,332.0220947265625,22,18899
689.0617065429688,335.7576904296875,3643.89697265625,315.9638977050781,22,18949
761.3945922851562,371.2097473144531,4229.3818359375,335.1300048828125,22,18999
704.3309326171875,343.20623779296875,3838.7998046875,319.9922180175781,22,19049
629.9779052734375,306.7747802734375,3201.3408203125,300.613037109375,22,19099
